doc_id,topic_id,topic_label
A0068718_00805.xml,22,tid_års_tiden_utom_anseende
A0068718_00535.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00070.xml,7,hemman_hemmanet_ägor_jord_skatte
A0068718_01330.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00800.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00994.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00846.xml,14,skog_skogen_mark_grefve_östra
A0068718_00840.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00173.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00966.xml,22,tid_års_tiden_utom_anseende
A0068718_00021.xml,32,augusti_stockholms_stads_september_bonden
A0068718_01087.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00984.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00426.xml,10,will_willia_ähre_gudh_saken
A0068718_00945.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00579.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00991.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00636.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01284.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00741.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01098.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_01240.xml,21,måns_worden_samuel_bergz_smeden
A0068718_00085.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00393.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_01233.xml,19,åhrs_wedh_utj_wed_äre
A0068718_01205.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00151.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00418.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00845.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_01081.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00479.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00463.xml,12,häradshöfdingen_hofrätten_riddaren_mål_närwarande
A0068718_00055.xml,8,sidan_ena_handlingarne_sak_saken
A0068718_00017.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_01303.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00878.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00208.xml,22,tid_års_tiden_utom_anseende
A0068718_00435.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01065.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_01066.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_01241.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00534.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00784.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00648.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00423.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00862.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00369.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00528.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00968.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01126.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00349.xml,8,sidan_ena_handlingarne_sak_saken
A0068718_00195.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01026.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00079.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01247.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01263.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_01180.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01143.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_01314.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_01194.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_01232.xml,22,tid_års_tiden_utom_anseende
A0068718_00014.xml,30,lieutenanten_capitainen_borgmästaren_enka_borgenärer
A0068718_00096.xml,37,talan_afseende_målet_fråga_mål
A0068718_00889.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01151.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01201.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00525.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00979.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01270.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_01370.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00281.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00326.xml,8,sidan_ena_handlingarne_sak_saken
A0068718_00247.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00739.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00976.xml,22,tid_års_tiden_utom_anseende
A0068718_00700.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00090.xml,22,tid_års_tiden_utom_anseende
A0068718_01362.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00661.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_01017.xml,22,tid_års_tiden_utom_anseende
A0068718_00488.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00911.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00204.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00416.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01057.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00343.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01009.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01122.xml,8,sidan_ena_handlingarne_sak_saken
A0068718_00997.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01329.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00869.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01113.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00567.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00897.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01107.xml,22,tid_års_tiden_utom_anseende
A0068718_00446.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_01358.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01071.xml,8,sidan_ena_handlingarne_sak_saken
A0068718_00120.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00392.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00288.xml,12,häradshöfdingen_hofrätten_riddaren_mål_närwarande
A0068718_00659.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00632.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00057.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00909.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00755.xml,22,tid_års_tiden_utom_anseende
A0068718_00183.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00765.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00360.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00921.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01302.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00619.xml,22,tid_års_tiden_utom_anseende
A0068718_01261.xml,8,sidan_ena_handlingarne_sak_saken
A0068718_01117.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00486.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00987.xml,1,wittnen_wittnet_berättelse_tagit_sedt
A0068718_00300.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00913.xml,8,sidan_ena_handlingarne_sak_saken
A0068718_00762.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01230.xml,22,tid_års_tiden_utom_anseende
A0068718_00821.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00630.xml,22,tid_års_tiden_utom_anseende
A0068718_00698.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01145.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01187.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00851.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01218.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01115.xml,37,talan_afseende_målet_fråga_mål
A0068718_01085.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00930.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01364.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00044.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_01112.xml,22,tid_års_tiden_utom_anseende
A0068718_01193.xml,37,talan_afseende_målet_fråga_mål
A0068718_01114.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01366.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00823.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00034.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00503.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00149.xml,12,häradshöfdingen_hofrätten_riddaren_mål_närwarande
A0068718_00159.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00935.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01008.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00904.xml,37,talan_afseende_målet_fråga_mål
A0068718_00957.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00073.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00364.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01177.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00677.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00912.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00635.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00154.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00144.xml,22,tid_års_tiden_utom_anseende
A0068718_01089.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00743.xml,37,talan_afseende_målet_fråga_mål
A0068718_01076.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00038.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00077.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_01323.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00203.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00129.xml,37,talan_afseende_målet_fråga_mål
A0068718_00513.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00399.xml,8,sidan_ena_handlingarne_sak_saken
A0068718_01207.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00717.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00224.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00322.xml,37,talan_afseende_målet_fråga_mål
A0068718_00895.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01024.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00623.xml,22,tid_års_tiden_utom_anseende
A0068718_00165.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00951.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00202.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00181.xml,8,sidan_ena_handlingarne_sak_saken
A0068718_01083.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00357.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00394.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00933.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00137.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00172.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00304.xml,8,sidan_ena_handlingarne_sak_saken
A0068718_00607.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00718.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00339.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_01197.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00725.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00644.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00286.xml,22,tid_års_tiden_utom_anseende
A0068718_01368.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00268.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00927.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00681.xml,29,swarade_domb_inspectoren_dehl_straxt
A0068718_00829.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00248.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00333.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_01137.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00645.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00400.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01222.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00231.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00736.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00734.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00402.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00461.xml,12,häradshöfdingen_hofrätten_riddaren_mål_närwarande
A0068718_00686.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00162.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01348.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00374.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01075.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00854.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01287.xml,43,hustru_dotter_hustrus_barn_christina
A0068718_00550.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00863.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00959.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_01030.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00121.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00230.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00850.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00888.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00864.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01198.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00489.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00440.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01244.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01215.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00273.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00335.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00882.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00767.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00587.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00298.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01312.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01125.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00099.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00466.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00884.xml,12,häradshöfdingen_hofrätten_riddaren_mål_närwarande
A0068718_00655.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01019.xml,1,wittnen_wittnet_berättelse_tagit_sedt
A0068718_01130.xml,22,tid_års_tiden_utom_anseende
A0068718_01175.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00704.xml,22,tid_års_tiden_utom_anseende
A0068718_00140.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00568.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00946.xml,15,tijdh_hindrich_compagnie_saaken_banquen
A0068718_00694.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00556.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01176.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_01292.xml,19,åhrs_wedh_utj_wed_äre
A0068718_01237.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00942.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01211.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00816.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00406.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00424.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00015.xml,21,måns_worden_samuel_bergz_smeden
A0068718_00296.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_01297.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00855.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00500.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00266.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00940.xml,22,tid_års_tiden_utom_anseende
A0068718_00493.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_01018.xml,22,tid_års_tiden_utom_anseende
A0068718_00844.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00620.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00710.xml,7,hemman_hemmanet_ägor_jord_skatte
A0068718_00243.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00714.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00756.xml,37,talan_afseende_målet_fråga_mål
A0068718_00504.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00548.xml,37,talan_afseende_målet_fråga_mål
A0068718_00066.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00084.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00386.xml,37,talan_afseende_målet_fråga_mål
A0068718_00969.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00967.xml,22,tid_års_tiden_utom_anseende
A0068718_00274.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00122.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00512.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00101.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00521.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00530.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00213.xml,22,tid_års_tiden_utom_anseende
A0068718_00562.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_01264.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00008.xml,43,hustru_dotter_hustrus_barn_christina
A0068718_00706.xml,22,tid_års_tiden_utom_anseende
A0068718_01155.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00366.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00634.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00588.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00277.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01050.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_00490.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00801.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01223.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00106.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_01170.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00794.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00088.xml,22,tid_års_tiden_utom_anseende
A0068718_00825.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00519.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00906.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01120.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_01300.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_01068.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00029.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_01028.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00042.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_01058.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00857.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00264.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00147.xml,12,häradshöfdingen_hofrätten_riddaren_mål_närwarande
A0068718_00549.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00509.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00752.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00781.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00663.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01251.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00473.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00827.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00252.xml,35,ränta_fordran_räkning_betalning_skuld
A0068718_01249.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00481.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_01067.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00824.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00727.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00936.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00031.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00442.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00837.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00255.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00993.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_01325.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_01142.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01328.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00597.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00552.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00420.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00716.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_00226.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00514.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00139.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00006.xml,44,fru_förmyndare_testamente_barn_arf
A0068718_01118.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00381.xml,3,beswär_wite_deröfwer_hofrätten_förklara
A0068718_00284.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00315.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01260.xml,8,sidan_ena_handlingarne_sak_saken
A0068718_00499.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_01360.xml,22,tid_års_tiden_utom_anseende
A0068718_00814.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00690.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00560.xml,25,hofrätten_rådstufwu_pröfwar_följe_anseende
A0068718_00100.xml,33,hofrätten_saken_parterne_afträdde_ansökning
A0068718_00813.xml,33,hofrätten_saken_parterne_afträdde_ansökning
